capstone_id	capstone_slug	path	sha256	match_basis
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.10-prompt-injection-source-trace.txt	e6b0426ac5a6bde69ac502f4dbbf62fb5337cd27361fe854c8c3be8bd25c5e12	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.11-rag-poisoning-provenance-results.txt	43cb6b12986fc210e18160c7a43976712c8d7042b4248b6fee05d14af21b35d5	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.11-rag-poisoning-provenance-source-trace.txt	99becd2b0d720092347ae347c8940da81fb3a6b35e844123a52a1c409c5a1723	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.11-rag-poisoning-provenance.md	e8e0e8eb0b6d8b49038d7d95b9c49523132debc304fc3cba3e73804625257721	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.12-memory-ownership-isolation-injection.md	c13bf0a051a74c829646153b9ecf97ec8c09ef8fff8186021d2988b3f10e3021	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.12-memory-security-results.txt	ebeeb3b76ac5e8377d8d673ead6b763893f994e4ab0e208701fd1d9c49303742	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.13-revocation-consistency-results.txt	6c632fef15dc70ce263ea0932d791404026c58ddd846be747e7ab10045c1eb1c	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.13-revocation-consistency-source-trace.txt	73f4ca43b87dbf040089bdf2339b5d45c79423e436149233ad81b4d8da606e34	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.13-revocation-deletion-index-consistency.md	706e999c1368b38f28060f3c3c6caad35b4fe115bf355f946e0b0dc20441de44	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.14-consolidated-attack-matrix.md	eade1d916b85242f2b8f33941554bc94c17a77e311cff027ac942e0a16bf0e71	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.14-negative-test-results.txt	8f7287b406e42b0e5ca2c2351dd531a1422b6832c22440657385ece5d88a0f92	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.15-bounded-synthetic-runtime-verification.md	95b5ccb784fbbfb7a8dbf91695ea5cdaf4efa819c5bdcb6360a208a797ccab0e	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.15-runtime-results.txt	bb69eefcc2c0de9f36505bb55152c9ea4d68085c09b40c9c12c4fe1c90ecb714	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.16-findings-root-cause-remediation.md	594f4382e15a8a75b977dd2ff745b65c5939c6a93b3240347fcc484493b4a3cf	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.17-regression-control-framework-mapping.md	f71171ed2a87706aba564e38685f4e5215532ca616c1be2474ea05fb3ffdae54	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.17-regression-results.txt	e86a6743e25fced8a4cb233c1bb03380e5c1ed0b14c1f7350513f1d460b3a5b8	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.18-residual-risk-final-completion-gate.md	a345def3bab9185f662989982b7923fda300dbf0203d91ae06b6c7b74a01531b	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.2-rag-data-flow-authorization-inventory.md	dfcc4db01af085537856e57ae80ea0c65415763835bccc61704890bc9bd96272	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.2-static-inventory.tsv	35eb5b1d2d553889a665604af57b038d515f6927bb46d8fd33507aed9cc84a9f	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.3-retrieval-auth-trace.tsv	b7febeaedce39f009257f48bd51418db9dfb5d64bcb7586c1c7bdf2fb0e386ee	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.3-retrieval-authorization-acl-trace.md	fe623ef79afd1ee95257e6af5ae901cbc8de4807d82f753aa2cb913643f11a46	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.4-negative-test-results.txt	b07629264968f0f6be630683aa30a9efc854677da401e6d0a1cb3478f7422ac3	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.4-retrieval-authorization-negative-tests.md	170f27f985b676d3e624b02a0f1be9ea640e4835bc848127aba6773afabe967e	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.5-acl-index-source-trace.txt	e79c91eeed75ad2bd70c3415d4a0c354e9501b9641a2adfbc31476f779558d43	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.5-acl-persistence-results.txt	7f295918231f97e4e6cdb4b489352e01aeeca21549b5ce522b880ca1ae8b91df	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.5-chunk-index-acl-persistence-propagation.md	98c3eecd092ff08d9db39985a2e0ebac167593656948f03e39f8a71ec0dd71de	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.6-tenant-isolation-results.txt	4496b085c1311169e19df7b2d01c07ed73a36a90eb06e5a38de6de777d9dfdb0	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.6-tenant-isolation-source-trace.txt	be95beaa5f24fa04fb4db81925dbb52d6877d85a0870406ae58bf9c9bd29cd9f	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.6-vector-index-tenant-isolation.md	3c235ef731fad771ca8cc0b119387969528614062f04f39cc93fc8537436e8fd	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.7-embedding-security-boundaries.md	8b2cccd4af05719161b74bdebeaa06ad59a357ef15c4d1a1c061b242be2f18ec	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.7-embedding-security-results.txt	1e4b4f68c8f81a3e25a1b32d98b9f4c5b0996272434b70c490d40117ba1da23c	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.7-embedding-source-trace.txt	6163ad8b83913cafa819eb4dcf2056c63b592a65ffc9a26cecdc538c7f4e6ad6	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.8-reranker-authorization-security.md	e640b49775b141ebffeee2d1a2abb4f84cd971d1b741b0359e39ab724812efc0	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.8-reranker-security-results.txt	86971cb5a4ec8a2f44ca010350f1da2a7fbcf50cc13583082b7d1b53cf8975f2	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.8-reranker-source-trace.txt	d4e6338b8f69d67574d07a14d7f78386081e10c1c1def6c554c6478cb3b356ff	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.9-context-assembly-citation-authorization.md	9b253adb5ad7ed15acf038eb99b1e61e8e9d2d3d4a8c722f5af445b6da701e09	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase10-action-10.9-context-assembly-source-trace.txt	db30b578b904a813ad5b98cb5bd5e166ff419e20e1beef324b889c2e99b674cf	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.1-initialization-handoff.md	5a5c7db069f261b9cdefae29439e9e0ac067b6803309fe8afefdd2976a17dc20	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.12-negative-test-results.txt	049ca00976687b527b8b96c678b098a6c1225659ad90c568b1b5317e7750b7b2	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.13-bounded-agent-runtime.md	798d40d7b063a40853a5e1b4b43c93697b2664ecb7fbceb6ae3300fee64fcff4	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.14-findings-regression-framework-mapping.md	39508984d15b3c6a4edd5e377be9b7502249d00f8baf25f43d220665ed5197fe	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.15-final-gate-results.txt	52eb9c228fc775fde70476388057808414c27a68d59232895b31bd91c92a5fb2	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.15-residual-risk-final-completion-gate.md	c1873f02417a006e5a6c9feaa41b39f4cd4eba148cac492addd3cb3d7f4282e7	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.2-agent-tool-mcp-architecture-inventory.md	4f409bb0bdd4224d99cfa5ef0eedaf37f230def8d6306a026ebabbefe076ee47	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.2-source-inventory.txt	e12fceffbdedba38061f9420b669768d4d2c46e9323ee41086520b17dc7f6ace	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.3-tool-authority-results.txt	04bb6f3f9b8ad4281645a2043fa6a72ed10b515ffeb444f7b5ea1ef36a3231a0	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.4-mcp-auth-header-credential-ssrf.md	093908f54e446dffcdfbaa3f9c5fff9a8eb688f599ab3efd5b9ad7eace828d9b	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.4-mcp-security-source-trace.txt	cf296735dad7636eb71a87cd69b219c2f7e66c97a91da034e63aaaffbaecb256	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.5-action-approval-confused-deputy.md	4aae6e069cac4193d1b6bb0d12848b18fe4cae8e934879c0a5a73e4fc42a4e21	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.5-action-approval-source-trace.txt	83f5e66b55d1684cc6b9c4f3737e17f35560210d221809c1357a5d469bc0cc5f	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.6-tool-result-indirect-prompt-injection.md	99d5a46ca5a62721dcb811509a1e5f401e27178faf88e2169cc559b6db3d6997	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.7-credential-delegation-results.txt	d3a694c86182abf117711b91ba111fa1a423b7901056e48a148c1a120eba6926	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.7-credential-delegation-source-trace.txt	8904fca5e4fb030ab7caf8a902cfb16226fb59a0f5539514851971cd3e2dd166	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.7-custom-external-credential-delegation.md	e73c1487a49efe28d5217877e0dd9776a1967ee230009bcec1b7fc2e2202e6f6	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase11-action-11.9-code-execution-filesystem-isolation.md	856b72dc283f1968e8175a6273c0c83ae0ea6d0fa7bc15028a18527ae5c439e1	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.1-initialization-handoff.md	32b555d8b07531919e24360208e107cb1fbbad6648a3acfa0c7139553326f2c4	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.10-dlp-redaction-export.md	412e2b85c1d79e9ab1f505df84b1508812737231f04a2c81979681aeceff5f3d	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.10-results.txt	8caa5ab265274242bbabfb38d9f788200eb72a7ac1a47fbe755b323d10161198	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.10-source-trace.txt	9009212def920317bf1bd5ad3d016fff99d38a6a7778ed065a5062e6b82268be	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.11-runtime-negative-tests.txt	5ce6d55156fb74f6850af66258ca68d9bdbe38ff557674e5d59fefc6e175789b	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.11-source-trace.txt	f177782185d5568143f632b57315784471d600ebac79265c52cb9831ec9832f8	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.12-privacy-dlp-attack-matrix.md	309bb9544d8d5065864e8a494c7725afc2153c4942953c0d7faff1d5655302cd	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.12-source-trace.txt	68f14a9304afbdf21f4cc5bf7e68fec9aa920bf017337075ad3b36a517c4e4ad	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.13-bounded-runtime-results.txt	c98b30438f1a7f6a3b93d8c80d26d4143cc6e5dfba50644d9bb0a31398039bf2	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.13-runtime-manifest.md	9013698a02dadf1769078dbd977c6477fb0e7144586cbd4e255db51a59135fe2	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.14-findings-regression-framework-mapping.md	2c5e764cb454de523061b7e1a30c84d9ac9ff3d84297b413893007eb7c78c583	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.14-regression-results.txt	9877b3d574edcc0c7bda902dc2e89eecd3ef8f388c2f6fb499cf8ca8df1fe4fb	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.15-final-gate-results.txt	466f0690ce712365052081582731f336873ec66359a5d937646744ad7320bcba	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.15-residual-risk-final-completion-gate.md	3d39defb66988ce1af8f4adeb97f783d94f27dc7b36c3ea3e02870a3bc93a512	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.2-sensitive-data-flow-inventory.md	3f20aa8b442283935343b16f46a3f34e1c94bd741d63474a5556a77553be8cba	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.2-sensitive-data-flow-source-trace.txt	00bf4bf69e0eac07c2f9cc933966b1435da9297cf6022e3f00c16fa25e373a24	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.3-data-classification-ownership-boundaries.md	36f46dc30c1261b65e26839f7e60bf7c3ee22588aadd76a814d27f3b7fe4793a	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.3-ownership-results.txt	383d8ede7b003e72004dafb1e7c10c19e40973f2b290b72480e38bb57ce8d5b3	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.5-sensitive-storage-secrets-pii-inventory.md	e5a7fd4392863774316f8416aa3f09c9628462ff5f30de8bd2016a4024d0db6d	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.5-sensitive-storage-source-trace.txt	b9d38cd7c09ca5608c46ea2a7f8c80a6a9cd9c29eca0654a11a031e2a9bee2cf	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.6-prompt-context-rag-privacy.md	94ce7cca91d120f0f7a2c1765d8b39b871a598aecd1167ea70ad67bb6f0a6f80	PATH_AND_CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.6-results.txt	0c02b7af5061e0a6a2f6856e6e002bf7b8f591ad75fdf2c02a9f33650f47471e	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.6-source-trace.txt	98ec493a594917ffe2ab1241f3edc70b75236950a6fd5f611c3de9d43c38f54a	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.7-observability-privacy.md	375f543c1330d330e662d1252aa780aa6ada801e0b236385785da0f583c39acc	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.7-source-trace.txt	9dba81322613d8d0f75f998c90c56b14b7652080d2c3de619ecb765fbcea08b2	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase12-action-12.8-source-trace.txt	c85ff6490f2a513f70d13143d3788fe72d485b2a25284b88101fba88507319c0	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase13-batch-a-source-trace.txt	c7468eb0b7436e2e0391230cc8b31633e87c2b3452e6600004c18cf40c3c7b59	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase13-batch-c-closeout.md	fbfa428dd530678b8e2fc121bb7d315623c0e4eeb29f63c7ddcc1aa17532b038	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase14-action-14.10-repeated-evaluator-trials.jsonl	da31bbbafd3d48e2eba7d5701f3aa962c9b1322f907082e76614a71789458fb9	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase14-action-14.11-security-metrics.json	e00d5f7e83c2811e68500a9c8e69459610fdef8f7ccdfe2fb4de0308f3094bd9	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase14-batch-a-existing-security-test-inventory.txt	6f7b77e0b8f9e74c38e0753e8f2a6d722be50b0b6bc29c1a0650d6c4469932fa	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase14-batch-b-deterministic-red-team.md	e7ffbe77d50ead23e9ee200c53a2a5c4d83f1f4e71acc4d5d3d5938433259009	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase14-batch-b-deterministic-results.txt	0efad6034770bbe9ecdca75c426310928777c3aeb39bfbf96edabb6e75cbdba3	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase14-evidence-manifest.sha256	7ff01cbf3bc0544b90b691e07b4ea8cdce518b2fcfe67bfe7145f2d226fc1887	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase14-final-closeout.md	6d13ad31e728dcfd88aef1ddf57e1b04f80f38ad399836e280d08acc4b6f2fbe	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase15-action-15.10-incident-alerts.jsonl	3b66be49b9f16ec9ef397d0b8bb06682a4470e038ed62c1c795a31421ba6de44	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase15-action-15.11-analysis-results.txt	4fbd52d58ee69f8d353ba3ebfbee82209a355e8f347400bdd7b82159ff6f06a3	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase15-action-15.11-incident-timeline.md	8b42c0548dee4f9c4d944640e780bd1cfa03b9c2a86a70e3b62b64638a4c1606	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase15-action-15.11-investigation-report.md	914616898d3334ec8fe30203935cef9a5c2ad8a51784c01f17327819c4ebfb10	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase15-action-15.12-containment-eradication-recovery-runbook.md	f1b873ffa5a95eb6b9c8c46706a65ddf363980fcbd3e4f61a927dd4d02dcce42	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase15-action-15.13-lessons-learned.md	11ce1cf3c7bfd7587057de0e13789016caa03724827af7384c153b739ceb5e72	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase15-action-15.14-final-ir-gate.txt	23fb5da064357343be89aae6263b06e18199c1014ad1850f0f5af5a33e41968f	CONTENT_KEYWORD
1	onyx-ai-application-security-assessment	docs/security/evidence/phase15-batch-a-fixture-validation.txt	fbe5e34adb892635c820f8232fe6da37d814a9de84032eb7fa3daf89ee57e86e	CONTENT_KEYWORD
